country,hour,model,model_label,MAE,RMSE,mean_error_bias,max_absolute_error
LT,16,LEAR_12w,LEAR 12w,38.6714549916452,51.099132955726795,22.776463704632153,119.24707555855016
LT,17,LEAR_12w,LEAR 12w,50.849179804415016,77.6476064891674,26.719895431134255,237.70490382805394
LT,18,LEAR_12w,LEAR 12w,68.56005459203166,108.50338968316996,41.410320851064725,339.1052734335708
LT,19,LEAR_12w,LEAR 12w,88.67798563034002,152.32543051723854,17.73657397474751,590.4646202846438
LT,20,LEAR_12w,LEAR 12w,106.2515903560381,169.24536821636204,16.317974491007437,620.775296196467
LT,21,LEAR_12w,LEAR 12w,78.67944545105496,108.83878693150665,18.43210357662843,349.1560214243681
LT,22,LEAR_12w,LEAR 12w,49.34190726482009,65.2668970284056,9.241902498942645,175.36178057580602
LT,23,LEAR_12w,LEAR 12w,59.690483208992504,83.67369608241385,26.48080246348071,209.33537261296522
LT,0,LEAR_ensemble,Short-window ensemble,20.098650319407508,26.788376616801784,4.108177245872504,64.76275040001019
LT,1,LEAR_ensemble,Short-window ensemble,29.518664945233393,40.76902149508614,2.703209627685794,114.61905332668027
LT,2,LEAR_ensemble,Short-window ensemble,25.305298262483916,29.272019130844907,-1.2856205624331916,54.47445608751775
LT,3,LEAR_ensemble,Short-window ensemble,19.63946920894136,23.372548238578243,0.7377733490931743,51.60204872452824
LT,4,LEAR_ensemble,Short-window ensemble,27.264284540249967,30.54532201657843,1.6660397975774324,54.114927397783035
LT,5,LEAR_ensemble,Short-window ensemble,31.000870749954164,36.31724023959147,1.0804566009312113,66.76591104260164
LT,6,LEAR_ensemble,Short-window ensemble,45.83893380508444,58.51732989019284,7.404263794279429,135.06752222694385
LT,7,LEAR_ensemble,Short-window ensemble,66.4690563379154,130.17270886432854,28.307449836685297,448.350698312247
LT,8,LEAR_ensemble,Short-window ensemble,107.20809363501493,221.86146288222852,83.33312244436688,784.2887070378072
LT,9,LEAR_ensemble,Short-window ensemble,55.42204093590619,98.79319495233227,32.02664022353942,368.91248914381754
